0|000404|20170331|0.0941|20170418|20150819||20160519|20161110|5.50|
0|000407|20170331|0.0300|20170422|20170323|20170323|20170308|20170131|2134.26|
0|000408|20161231|0.5000|20170418|20170109||20151126|20160512|-260.00|20160613
0|000409|20160930|0.0043|20161031|20161031|20161223|20160314|20161024|-116.31|20170424
0|000410|20160930|-1.0400|20161031|20160317|20170125|20160411|||
0|000411|20161231|0.4200|20170422|20160715|20170111|20161227|20161102|-0.05|
0|000413|20161231|0.2900|20170328|20170328|20170328|20170125|20160930|0.20|
0|000415|20160930|0.2328|20161031|20170413|20170413|20160923|||
0|000416|20161231|0.0313|20170322|20161102|20161102|20160930|20170104|-1.76|20160509
0|000417|20170331|0.1438|20170420|20151223||20150708|20160516|220.05|
0|000418|20170331|0.6300|20170422|20160105|||20170419|-0.04|
0|000419|20161231|0.1881|20170415|20160728|||||
0|000420|20160930|0.0258|20161028|20160226||20150527|||
0|000421|20161231|0.3363|20170323|20160425||20150813|20161103|-0.20|
0|000422|20161231|-1.4310|20170331|20150713||20161114|20161011|-0.43|
0|000423|20161231|2.8324|20170310|20151221|||20170125|3271.08|
0|000425|20161231|0.0300|20170325|20170210|20170210|20161129|||20150119
0|000426|20160930|0.0811|20161031|20160803||20160921|||
0|000428|20160930|-0.1200|20161031|20150828|||20170411|0.18|20141230
0|000429|20161231|0.5200|20170329|20170412|20170413|20160108|||
0|000430|20161231|0.1900|20170422|20151027||20160318|||
0|000488|20161231|0.9900|20170218|20161128|20161128|20160411|20160518|-0.21|
0|000498|20161231|0.3836|20170328|20160504|20161128|20160620|20160818|-0.02|
0|000501|20161231|1.7900|20170422|20151223|||||
0|000502|20161231|0.1700|20170318|20160628|20170203||||
0|000503|20161231|0.0312|20170318|20160314|20170414|20160929|20170103|50.32|20170320
0|000504|20161231|0.0700|20170421|20170420||20160613|||20160927
0|000505|20160930|-0.2100|20161031|20170203|20161117|20160503|||20170116
0|000506|20160930|0.0070|20161027|20170220|20170220|20170425|20170322|-4645.08|20150216
0|000507|20161231|0.1320|20170413|20170413|20170421|20150708|||20170421
0|000509|20161231|-0.0865|20170307|20160809|20170321|20170306|||
0|000510|20170331|0.0429|20170420|20170207|20170207|20160721|20161111|-0.26|20141223
0|000511|20160930|-0.0700|20161029|20170306|20161205|20160426|20161202|-0.03|20170329
0|000513|20161231|1.9800|20170325|20151112||20170414|20170324|0.01|
0|000514|20170331|0.0193|20170420|20160226|20170224|20151118|||20170224
0|000516|20160930|0.0990|20161028|20160707|20161202|20161205|20160728|234.62|
0|000517|20160930|0.0064|20161029|20160203||20160614|20170223|-2.11|20141223
0|000518|20160930|0.0101|20161028|20161025|20161201||20161230|521.69|
0|000519|20160930|0.0450|20161031|20160711|20170417|20160921|20170209|-0.41|20170417
0|000520|20161231|0.0096|20170320|20170112|20170419|20161228|||
0|000521|20170331|0.0587|20170418|20160307||20151026|20160830|0.10|
0|000523|20170331|0.0100|20170425|20160204||20150708|20160726|-1.26|20141231
0|000524|20161231|0.1100|20170318|20170106|20170106|20161215|20170119|0.11|20170417
0|000525|20161231|0.2220|20170328|20170126|20170328|20150709|||
0|000526|20161231|-1.0259|20170408|20160328||20170320|||20160512
0|000528|20161231|0.0438|20170330|20150717|||||20150119
0|000529|20161231|0.1800|20170330|20161115|20161115|20150814|20160727|629.28|
0|000530|20170331|0.0500|20170422|20170314|20170314|20150709|20161214|-7.00|
0|000531|20161231|0.8371|20170401|20170412|20170109|20160829|20161208|1358.35|
0|000532|20161231|0.1185|20170413|20161031|20170418|20150709|||20160727
0|000533|20161231|0.3300|20170408|20160908|20170119|20161229|||
0|000534|20161231|0.1500|20170228|20161013||20170329|20170316|0.27|20160509
0|000536|20161231|0.3892|20170321|20160527||20150907|20170331|-304.04|20170116
0|000537|20160930|0.4900|20161027|20160720||20160413|||
0|000538|20161231|2.8000|20170422|20150709|20161230|20170425|20160530|0.10|
0|000539|20160930|0.2810|20161029|20170412||20150608|20160906|-0.72|
0|000540|20160930|0.4413|20161031|20160302||20161128|20170206|-7.50|
0|000541|20161231|0.8429|20170330|20151013||20150826|20170213|1.01|
0|000543|20161231|0.5000|20170406|20150525||20150615|||20150119
0|000544|20161231|0.5000|20170419|20151104||20160303|||
0|000545|20170331|0.0540|20170420|20170301|20170303|20150518|||
0|000546|20170331|-0.0638|20170422|20170223|20170301|20160616|||
0|000547|20170331|0.0400|20170418|20160122|20170103|20160419|||20150206
0|000548|20161231|0.1200|20170421|20170217|20170221||||20150119
0|000550|20161231|1.5300|20170325|20160222|||||
0|000551|20161231|0.1200|20170328|20160707||20160607|20170421|0.05|
0|000552|20161231|0.0969|20170328|20160202||20150708|||
0|000553|20170331|0.0989|20170425|20170105|20170302|20150805|20161024|0.45|20161212
0|000554|20160930|0.0063|20161028|20170105|20170105||||
0|000555|20161231|0.2637|20170330|20161215|20161215|20160825|20170220|15.00|20141222
0|000557|20161231|0.0060|20170408|20170330|20170405|20170110|||20160420
0|000558|20161231|0.0300|20170310|20160216|20170419|20161017|20160624|5.00|20170418
0|000559|20170331|0.1020|20170422|20151019||20170410|20161201|0.05|20141222
0|000560|20161231|0.0676|20170317|20170327|20170331|20160902|20170331|0.10|20170331
0|000561|20170331|-0.0300|20170425|20170206|20170214||20160909|-2.00|
0|000563|20161231|0.1667|20170307|20160728|20170120|20170220|||20170119
0|000564|20160930|0.0094|20161029|20170301|20170301|20161212|20160722|220.30|
0|000565|20161231|0.5200|20170225|20161221|20161221|20160329|20161017|-0.20|
0|000566|20161231|0.1400|20170422|20160726||20170227|20161117|-2.92|
0|000567|20161231|0.0197|20170420|20161021|20170420|20151012|||20161104
0|000568|20161231|1.3750|20170419|20150713||20160420|||
0|000570|20161231|0.1100|20170413|20160519|||20160630|-10.33|20160509
0|000571|20160930|0.0794|20161028|20160803||20161101|20170120|-0.05|20161212
0|000572|20170331|0.0307|20170418|20170221|20170221||20161226|0.90|
0|000573|20161231|0.3166|20170415|20161216|20161216||20161010|0.01|20170116
0|000576|20161231|0.2300|20170303|20161216|20161220|20160818|20170412|-0.03|
